batter_id,batter_name,stand,total_pitches,swing_pct,whiff_pct,contact_pct,csw_pct,zone_swing_pct,chase_pct,avg_exit_velo,max_exit_velo,avg_launch_angle,xwoba,xba,barrel_pct,vs_ff_whiff_pct,vs_ff_contact_pct,vs_ff_xwoba,vs_si_whiff_pct,vs_si_contact_pct,vs_si_xwoba,vs_fc_whiff_pct,vs_fc_contact_pct,vs_fc_xwoba,vs_sl_whiff_pct,vs_sl_contact_pct,vs_sl_xwoba,vs_cu_whiff_pct,vs_cu_contact_pct,vs_cu_xwoba,vs_ch_whiff_pct,vs_ch_contact_pct,vs_ch_xwoba,vs_kc_whiff_pct,vs_kc_contact_pct,vs_kc_xwoba,vs_st_whiff_pct,vs_st_contact_pct,vs_st_xwoba,velo_90_93_pitches,velo_90_93_whiff_pct,velo_90_93_swing_pct,velo_94_96_pitches,velo_94_96_whiff_pct,velo_94_96_swing_pct,velo_97_plus_pitches,velo_97_plus_whiff_pct,velo_97_plus_swing_pct,vs_LHP_pitches,vs_LHP_whiff_pct,vs_LHP_xwoba,vs_RHP_pitches,vs_RHP_whiff_pct,vs_RHP_xwoba,vs_fs_whiff_pct,vs_fs_contact_pct,vs_fs_xwoba,vs_sv_whiff_pct,vs_sv_contact_pct,vs_sv_xwoba,vs_kn_whiff_pct,vs_kn_contact_pct,vs_kn_xwoba
455139,,R,1315,0.4948694431336147,0.3116549792716626,0.6883450207283375,0.30260632862808,0.7171441194817467,0.2976666047001451,84.62477780641055,109.2,17.907986756371347,0.3089445034418283,0.25855286153318324,0.019282189896985196,0.2868375491426278,0.7131624508573722,0.32424775780096055,0.1544271039391181,0.8455728960608819,0.2734852630370101,0.24159535963532985,0.7584046403646701,0.3526995265928775,0.45895871281545825,0.5410412871845418,0.5116709617364157,0.30462352344216875,0.6953764765578312,0.31297443273808173,0.3789166058641332,0.6210833941358668,0.19780293173159463,,,,0.5471416646983542,0.45285833530164576,0.15587863809091002,381.0,0.21854914651517748,0.46178934994381765,278.0,0.28892103057064145,0.4922540063371076,59.0,0.27951555156993474,0.5276656462654247,535.0,0.3375712837755445,0.3394327132438849,780.0,0.2941948642854849,0.28702763823462324,,,,,,,,,
456501,,R,123,0.4758678369584468,0.20497927886556555,0.7950207211344344,0.3461974224581997,0.6143369808796252,0.2685517897171264,67.19857013461252,97.6,-15.837372791123716,0.12889074623158228,0.12915741419284985,0.0,0.04628535775486188,0.9537146422451381,0.08188444678924613,0.3273813177256394,0.6726186822743606,0.17076394656516145,,,,,,,,,,,,,,,,,,,43.0,0.2140409336935756,0.3271298613107733,,,,,,,,,,79.0,0.2807381499544897,0.1579210840760827,,,,,,,,,
456715,,R,1815,0.49737758124482373,0.21129237928925837,0.7887076207107416,0.259845453725103,0.7039585318922673,0.2871632195809793,87.91357952115492,110.4,5.6460920555490475,0.30470034954490094,0.2891836860436521,0.007936700991515817,0.1462297578888129,0.8537702421111871,0.32885351620063263,0.07726549967609408,0.9227345003239059,0.25434739684186436,0.3102497560832859,0.689750243916714,0.3044650337303787,0.35314429504153355,0.6468557049584664,0.33001479268014033,0.22882824090557177,0.7711717590944283,0.266806517596093,0.31973641275186426,0.6802635872481357,0.3065612830088682,0.23913483362238508,0.7608651663776149,0.5723047643430512,0.24113365252757354,0.7588663474724264,,438.0,0.11996515224396682,0.5087641713590056,324.0,0.15568030881671552,0.537203225962444,93.0,0.17232524217170933,0.5973772669876873,533.0,0.1938669621739329,0.2769709601293173,1282.0,0.21834108631299534,0.31642565398994454,,,,,,,,,
456781,,R,6422,0.49806290268122166,0.23240786841869165,0.7675921315813083,0.29767353574181754,0.6593403328169193,0.32792616232459176,87.90476748826003,109.8,12.787064510784262,0.3403517520890085,0.3165828631174853,0.01715983582000564,0.17179171739979937,0.8282082826002006,0.3451343765471196,0.10099292082278312,0.8990070791772169,0.33602470838702436,0.2304711686043905,0.7695288313956095,0.36212555836106614,0.31638449711590416,0.6836155028840958,0.32056634111227483,0.33975661470484514,0.6602433852951548,0.387922934470706,0.3088227923610458,0.6911772076389542,0.2757685365562245,0.42146011982606996,0.5785398801739301,0.42445243772258506,0.35766323197001676,0.6423367680299832,0.40004813334962086,1655.0,0.1959774040475651,0.47915384853017784,1239.0,0.1388267729856106,0.49057799890026826,361.0,0.20966064271919801,0.5930468033608921,2372.0,0.2299908281398716,0.3271151304266247,4050.0,0.2344746439320702,0.3509192643934214,0.24249473809057193,0.757505261909428,0.3442163569952283,0.3757226529463288,0.6242773470536712,,,,
457705,,R,11217,0.454696919248982,0.257283690222712,0.742716309777288,0.27401803985804885,0.693112383332177,0.20349517718090449,88.68129079217886,110.8,14.579592500376284,0.3750120477536272,0.33066249176408213,0.028675103969796476,0.20337049135490307,0.796629508645097,0.4182405863550778,0.19625302189983748,0.8037469781001625,0.3870485656931342,0.2196796136784677,0.7803203863215323,0.42701423745918754,0.39073388252488356,0.6092661174751164,0.3821332866599058,0.32214609998511357,0.6778539000148864,0.2801966489788038,0.24438238464465697,0.755617615355343,0.34363871197115187,0.09203484923678791,0.907965150763212,0.2909167921401389,0.3419981844056184,0.6580018155943816,0.23000435323112917,2770.0,0.14811333539814645,0.4121308111074258,2205.0,0.22277635809181162,0.5430115449302176,617.0,0.2600408693239064,0.5262902496616867,3433.0,0.2711101837293194,0.3831012452311332,7784.0,0.25168804146818197,0.3718646192372911,0.3670351984255255,0.6329648015744744,0.4808826297714333,0.37123473130296664,0.6287652686970333,0.06287033622416822,,,
457708,,R,1741,0.4535021105011755,0.3044545115766756,0.6955454884233244,0.30948156533835885,0.6662523032551085,0.24731112949416592,87.05766264134421,116.5,16.594757836515562,0.3813480873531833,0.31565610296878716,0.024704749959178183,0.2539263853057377,0.7460736146942624,0.3588163404264086,0.1612955735869308,0.8387044264130692,0.4515634125920461,0.3554978474386062,0.6445021525613939,0.24811881944081088,0.45352649111274884,0.5464735088872512,0.3416158939861274,0.388897255476223,0.611102744523777,0.7039246659215984,0.3643105127077893,0.6356894872922108,0.36871167774754016,,,,0.24344726570845152,0.7565527342915485,0.28686363978756363,506.0,0.21947226597927053,0.420516641405568,307.0,0.20787437947999074,0.46826709155724083,78.0,0.2387150607232874,0.6389244270478809,568.0,0.30172303123850247,0.42425229880202897,1173.0,0.30595711587453567,0.36153315055928714,,,,,,,,,
457727,,R,127,0.49361675661194043,0.3285764496310396,0.6714235503689604,0.3353756094138462,0.6711286074891983,0.3134036631022635,,,,,,,0.0,1.0,,,,,,,,0.355102714044362,0.644897285955638,0.1086306539570668,,,,0.5292481497412318,0.4707518502587682,,,,,,,,,,,,,,,,,,,,101.0,0.2758029673976148,0.18197290300303798,,,,,,,,,
457759,,R,10624,0.4650954341640176,0.16307721258435662,0.8369227874156434,0.24118984973673943,0.6546066482765333,0.26698869485617166,88.01008658855861,109.8,18.108577927170998,0.3420907271593001,0.30473383613587324,0.019466129391761778,0.1850022184993016,0.8149977815006983,0.36164595989369325,0.042767634919732976,0.957232365080267,0.2976018630089403,0.12607584345418837,0.8739241565458116,0.3452434441397265,0.23647890012216205,0.7635210998778379,0.40446494989770243,0.12987415035852418,0.8701258496414759,0.33723420032895135,0.15356908943755518,0.8464309105624448,0.2940542244439822,0.36166377450851156,0.6383362254914884,0.35811024872119473,0.24771042449879424,0.7522895755012058,0.32268749831783694,3003.0,0.16026093565518457,0.4234475554151139,2369.0,0.14367857212691923,0.4659642838629269,716.0,0.17045364453006553,0.5446141835761605,3196.0,0.16254550625313857,0.39495549740984415,7428.0,0.1635331843509173,0.3052411428279218,0.11645408969785798,0.883545910302142,0.29497348778493787,0.3600800645140547,0.6399199354859453,0.3913228065482579,,,
457763,,R,1824,0.4610585426629484,0.21781283386749364,0.7821871661325064,0.26051603251594646,0.6921236462400506,0.2435912412398371,88.48657273578151,109.2,9.279151553352532,0.3986977667700205,0.3487951746549578,0.03977477024847112,0.11836547644130453,0.8816345235586954,0.46497654414725653,0.14316110471133464,0.8568388952886654,0.3853698046507442,0.2643935239034895,0.7356064760965104,0.3920128571435345,0.32679888317660855,0.6732011168233915,0.3598337796263971,0.253680635000802,0.7463193649991979,0.31619613255401596,0.3404813310804645,0.6595186689195355,0.3808380704440259,0.17940842145612976,0.8205915785438702,0.34251743000632046,0.23467821635760447,0.7653217836423956,0.23068504628310546,460.0,0.15316478532315636,0.4362616424413032,362.0,0.13951336893128446,0.5150804458137139,71.0,0.13964238239633822,0.37835689304812553,467.0,0.22916489354261393,0.42189532085192877,1357.0,0.21372694599891556,0.3907805305886898,0.507092044235742,0.49290795576425805,0.41593404852299254,,,,,,
457803,,L,166,0.4833963287161109,0.3132734874538858,0.6867265125461142,0.30268872384501844,0.7247688337227673,0.21498551804541638,82.17147284183744,105.6,4.547545716406938,0.2625744093104369,0.2609261852970815,0.0,0.31505778704470483,0.6849422129552951,,0.14708104923274395,0.8529189507672561,0.2982482033009964,,,,0.6592699715699821,0.3407300284300179,,,,,0.40508527424847796,0.594914725751522,,,,,,,,52.0,0.2374201223446569,0.40480520008865384,,,,,,,52.0,0.29132414546472546,,114.0,0.3225745163079896,0.27254407385479296,,,,,,,,,
