pitcher_id,pitcher_name,p_throws,total_pitches,primary_pitch,ff_usage_pct,si_usage_pct,si_velo_avg,si_spin_avg,si_vmov_avg,si_hmov_avg,si_whiff_pct,fc_usage_pct,sl_usage_pct,sl_velo_avg,sl_spin_avg,sl_vmov_avg,sl_hmov_avg,sl_whiff_pct,cu_usage_pct,ch_usage_pct,sv_usage_pct,fs_usage_pct,kc_usage_pct,st_usage_pct,kn_usage_pct,whiff_pct,swstr_pct,csw_pct,zone_pct,chase_pct_induced,contact_pct,f_strike_pct,ff_velo_avg,ff_spin_avg,ff_vmov_avg,ff_hmov_avg,ff_whiff_pct,fc_velo_avg,fc_spin_avg,fc_vmov_avg,fc_hmov_avg,fc_whiff_pct,cu_velo_avg,cu_spin_avg,cu_vmov_avg,cu_hmov_avg,cu_whiff_pct,ch_velo_avg,ch_spin_avg,ch_vmov_avg,ch_hmov_avg,ch_whiff_pct,st_velo_avg,st_spin_avg,st_vmov_avg,st_hmov_avg,st_whiff_pct,fs_velo_avg,fs_spin_avg,fs_vmov_avg,fs_hmov_avg,fs_whiff_pct,kc_velo_avg,kc_spin_avg,kc_vmov_avg,kc_hmov_avg,kc_whiff_pct,sv_velo_avg,sv_spin_avg,sv_vmov_avg,sv_hmov_avg,sv_whiff_pct,kn_velo_avg,kn_spin_avg,kn_vmov_avg,kn_hmov_avg,kn_whiff_pct
453178,"Kennedy, Ian",R,2080,FF,0.7069616103398032,0.0,,,,,,0.029098780856431423,0.006616561821021693,81.9880325354822,2377.379009442241,-0.01986707341527276,0.7401931560527427,0.08864189123867139,0.0,0.008078274226690023,0.0,0.21818452356399212,0.03106024919206173,0.0,0.0,0.2795047506589666,0.13167752019786177,0.2786897350649736,0.4489847516252151,0.26449421328784933,0.7204952493410335,0.5722279308550708,93.25402142447194,2418.2316839668565,1.4653500254319551,-0.8394124905398148,0.2118087092122128,85.0514319349838,1994.0482674616694,0.30238058430062287,0.2622584842166974,0.4377598544231351,,,,,,87.25711994901587,1921.940410313527,0.9174833681464706,-1.1592360821615841,0.30576697946309245,,,,,,84.9056504008861,1026.5932738201868,0.6842569297945597,-0.6023981832552753,0.46261621338296016,79.28312180356485,2576.6708135851686,-0.8977682250198858,0.6401317388846481,0.1604898837352035,,,,,,,,,,
453192,"Miller, Andrew",L,620,SL,0.1601736426077826,0.21406358992648694,88.74189761445153,1775.3577240764796,0.31299094569744723,1.3062222522407851,0.1484124066856615,0.0,0.6257627674657303,78.08774850135897,2465.8437959525118,0.04923254002053849,-1.1001994532870463,0.3598534711854071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27165442552480945,0.11753291860102982,0.326794023097243,0.4733699438841275,0.25336127961716454,0.7283455744751903,0.5740353675979483,87.93367635108352,2051.0369558514876,1.0253910501925763,0.7091987130735408,0.037774875797653616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453265,"Watson, Tony",L,866,CH,0.2789312005141859,0.16759450641146456,92.41372672602094,2255.8201887639275,0.6684235297152202,1.547040375141382,0.18985063731288038,0.0,0.2358437674105017,83.21616563151898,2384.44510702438,0.11436475340311374,-0.29539008016866,0.34410346826068744,0.0,0.31763052566384775,0.0,0.0,0.0,0.0,0.0,0.22862524885661228,0.11354315504771668,0.27105501865818626,0.5068385232956699,0.29714073742985747,0.7713747511433877,0.6123166075992976,92.61047685858472,2268.346866881079,0.8535287653874868,1.1993614360329643,0.17654451506316182,,,,,,,,,,,85.99299213718731,2289.6145382505474,0.5870331897174131,1.661777797378215,0.2190536203996831,,,,,,,,,,,,,,,,,,,,,,,,,
453268,"Bard, Daniel",R,3103,SI,0.08772046456181287,0.4480661451084555,95.95960926143151,2487.567567814008,0.6218762367300174,-1.0872739696101974,0.1649782277031659,0.0,0.43110446799930424,87.5537539035992,2680.481894690381,0.18951228063345169,0.565654548044506,0.20996918939181403,0.0,0.007175667791713518,0.025919785195104586,0.0,0.0,0.0,0.0,0.18657715930944702,0.07125979108743398,0.2641729792675092,0.4651379278899543,0.18960427275512592,0.813422840690553,0.4961255422595728,95.84364387456583,2546.7762765388757,0.7464741214858904,-0.5432041769772045,0.29966121665939616,,,,,,,,,,,89.79842638351485,2211.347362650443,0.32590810601264397,-1.300162174643743,0.23540327053679258,,,,,,,,,,,,,,,,81.90439549309734,2596.7254809082197,0.1440778646446092,0.8323046625844329,0.011613373112763547,,,,,
453281,"LeBlanc, Wade",L,794,FC,0.15270571752615633,0.2338013397152633,87.63302963492698,1891.403453454505,0.8800281006080692,1.2423177338098015,0.11993843404233888,0.28088147517561357,0.0,,,,,,0.10952662669458081,0.2230848408883861,0.0,0.0,0.0,0.0,0.0,0.19882666634105806,0.09261395807007272,0.25770051146270634,0.4678968815592039,0.281098939803395,0.801173333658942,0.6035170982487954,87.52499100736158,1991.9070400486494,1.318604082676327,0.64902213904023,0.10499234779124926,85.0373701283768,2026.9979982659129,0.8646740757937443,-0.006681096099456678,0.19461004459412645,73.3090573437881,2320.1587160167173,-0.4718076906883332,-1.048330880677678,0.1981535645439141,79.46841007232197,1490.7494721981109,0.5900216761652173,1.159494483222941,0.3402246374813353,,,,,,,,,,,,,,,,,,,,,,,,,
453284,"Parker, Blake",R,713,FF,0.45512398363284895,0.0,,,,,,0.14632236136465923,0.0,,,,,,0.06459630199604019,0.0,0.0,0.33395735300645163,0.0,0.0,0.0,0.21744116205467998,0.10619741111826002,0.2560459593435129,0.4380698444593084,0.3030464694093411,0.7825588379453202,0.5639201536535812,90.7210584037979,2008.014007610502,1.314092350957195,-0.22361408928871251,0.10604268903993996,88.92066543338365,2077.977010319137,0.8228165482734521,0.3071582294083693,0.12544187900417755,75.85553702253472,2096.1823746066416,-0.735650626872957,0.4569286115752614,0.24182392267769928,,,,,,,,,,,79.4653021253219,816.0581934962995,0.26146458083376617,-0.6387858572866247,0.411923023858936,,,,,,,,,,,,,,,
453286,"Scherzer, Max",R,10370,FF,0.46902349882794053,0.0,,,,,,0.059639440328949654,0.21258890256321092,85.40582479648843,2331.4546360422337,0.2839960789984442,0.2930745308442946,0.3269269508986366,0.12415581883293514,0.13459233944696392,0.0,0.0,0.0,0.0,0.0,0.22648249656743116,0.11745700792670985,0.26604874069734846,0.5107785684408453,0.30948555127453187,0.773517503432569,0.6417976503372947,93.7409220122135,2379.5438793342973,1.3402190553604554,-0.8355644028683645,0.16740657927350366,88.764224763172,2418.4029231061027,0.6593963755136045,0.07830338945693208,0.26889279761248563,75.92156442463374,2704.4172264841604,-0.677463701786502,1.1387255181219882,0.2729535244383765,84.32099751071534,1377.3198045698975,0.29911972584423485,-1.2067105943883394,0.174475829449107,,,,,,,,,,,,,,,,,,,,,,,,,
453343,"Melancon, Mark",R,1939,FC,0.018455219694831566,0.00994710760389854,,,,,,0.6080995419613656,0.029591236380455497,,,,,,0.0,0.0,0.0,0.023603705940860583,0.3103031884185881,0.0,0.0,0.19081323870975542,0.08869779614918183,0.24565963008747793,0.5095866740167037,0.23819532023326728,0.8091867612902447,0.5949726139222534,91.85311316896913,2296.2999203912445,1.0377775263857847,-0.6965739701744891,0.09105632727773473,91.23984122138548,2251.000849435289,0.8284131213521561,0.06923734995225267,0.12217174262941673,,,,,,,,,,,,,,,,83.61943687662915,1836.234685836256,0.927808427921966,-1.026671789560391,0.14580554558289585,81.84112174521933,2588.6006734869916,-1.1886256362139356,0.3755642002143097,0.3081015498772967,,,,,,,,,,
453562,"Arrieta, Jake",R,1746,SI,0.0,0.5233897044761425,91.43059083950254,2069.963446488477,0.7282208286843654,-1.3051494613194188,0.08649053734864336,0.0,0.24247420570858938,88.37477368784211,2270.8897682335037,0.5640148672662411,0.27928699189135536,0.1901860475178986,0.15073418723132154,0.08340190258394649,0.0,0.0,0.0,0.0,0.0,0.15059040444739583,0.0657926149881513,0.24560368343829472,0.5032918437021535,0.22450397759047888,0.8494095955526041,0.5762766010131263,,,,,,,,,,,80.40048747972779,2686.5097816589105,-0.8407460504397707,1.012249174905784,0.32230147785822144,87.04441868653299,1781.8592189959825,0.13615612843916386,-1.3340780507363839,0.11421203495381203,,,,,,,,,,,,,,,,,,,,,,,,,
455119,"Martin, Chris",R,3695,FC,0.2884535723935357,0.13473567877365997,94.28081737218851,2142.387196593686,0.8966116838156541,-1.2299757219105611,0.1866957642104432,0.37486577179257635,0.0002622623741512639,,,,,,0.00015204180462507913,0.0,0.0,0.17516877268673775,0.0,0.026361900174713813,0.0,0.18907450855365204,0.10707569200372945,0.2491679863772657,0.5444161167569581,0.35933819486267643,0.8109254914463481,0.7378064212770562,94.8946281362397,2192.566798545388,1.257303588808568,-0.6642482189304756,0.18261885142649043,91.68957318554111,2217.546302242143,0.6979757096321857,0.20077594461650475,0.18156628829581725,83.94218001984491,2524.750260539353,-0.7964139378727839,0.5973596014799804,0.12113738720761057,,,,,,84.33300776795694,2517.727797756164,-0.2308397236115063,1.0575753275504565,0.0003278242810631888,88.36109483321212,1541.064069327824,0.19808644308306325,-0.898216736519923,0.2391456331253379,,,,,,,,,,,,,,,
